Sample	T1	T1	T1	T1	T2	T2	T2	T2	T3	T3	T3	T3	Overall	Overall	Overall
Heatr1	50.579242108587124	1.0547029916097017e-09	1.7074440970247252e-05	outlier	123.40082345672032	0.0	0.0	outlier	54.83787507321873	1.409553584963419e-10	2.4829255576232886e-06	outlier	6.264828808772982	176.0	False
Rfc5				outlier	35.07443984528551	1.4540479340574564e-06	0.024759052336409612	outlier	115.83834358261709	0.0	0.0	outlier	6.20213646163922	177.0	False
Med4				outlier	54.668598014888126	1.5272072495520206e-10	2.6894083502013516e-06	outlier	93.19069848607386	0.0	0.0	outlier	6.118851612878762	178.0	False
Mrpl45				outlier	47.86797019463808	3.779307977680446e-09	6.619616759914644e-05	outlier	99.85703402349586	0.0	0.0	outlier	6.0933411466797125	179.0	False
Wdr55				outlier	27.838495603381784	3.914245154701401e-05	0.4854466927789818	inlier	120.59578688363861	0.0	0.0	outlier	6.068554654535386	180.0	False
Vmn1r128	41.86021413687836	6.286785492193303e-08	0.0010081433777366898	outlier	105.39568012504436	0.0	0.0	outlier				outlier	6.052142081535292	181.0	False
Trappc6b				outlier	110.16052746774402	0.0	0.0	outlier	32.69207729080563	4.3321283679231826e-06	0.07149068189291792	outlier	6.048910099364171	182.0	False
Gm5169				outlier	93.14891262859625	0.0	0.0	outlier	50.644553373756004	1.0227185764932756e-09	1.7955708851004458e-05	outlier	6.043282060865996	183.0	False
Vps28				outlier	78.2495528934245	1.9984014443252818e-15	3.5531577679472294e-11	outlier	66.34530967420326	5.893063814710331e-13	1.0447223476149313e-08	outlier	6.0373209813474915	184.0	False
Mettl16	60.850507149013666	8.108180793442443e-12	1.3213090548118487e-07	outlier	66.32313001985648	5.95523630408934e-13	1.0544341344432157e-08	outlier	98.57806831598363	0.0	0.0	outlier	6.0325351557302085	185.0	False
Gm14391	85.08300929887072	1.1102230246251565e-16	1.8187673589392775e-12	outlier	57.300062763900925	4.3856474007952784e-11	7.734086200666058e-07	outlier	86.22538708485091	0.0	0.0	outlier	6.029885470349682	186.0	False
Triap1	58.514982669958016	2.4627633266049997e-11	4.0076539583689384e-07	outlier	73.39102525250554	2.0095036745715333e-14	3.5690794757696194e-10	outlier	92.99783345710686	0.0	0.0	outlier	6.027178289150661	187.0	False
Mbtps1	88.00673243469275	0.0	0.0	outlier	93.24594376829663	0.0	0.0	outlier	44.9028284538655	1.5183928225859233e-08	0.0002651976891374473	outlier	6.014967431840348	188.0	False
Rps19	89.6813022497363	0.0	0.0	outlier	69.42017144952385	1.3533618670180658e-13	2.4007286130217607e-09	outlier	67.86209848570066	2.852162950262027e-13	5.061163142433003e-09	outlier	5.9892326892591585	189.0	False
Nol10				outlier	78.69529973022561	1.5543122344752192e-15	2.7641888777525282e-11	outlier	64.08766529316887	1.7325030299275568e-12	3.067743068040144e-08	outlier	5.956020249071922	190.0	False
Cdc73	103.52813089745295	0.0	0.0	outlier	58.5417169889104	2.431665979685249e-11	4.291646366686985e-07	outlier	65.62137711213101	8.328893130737924e-13	1.475879851876268e-08	outlier	5.949353723765912	191.0	False
Iars	57.164458071153945	4.677247478213076e-11	7.601459712658708e-07	outlier	89.89361026354703	0.0	0.0	outlier				outlier	5.930442936030641	192.0	False
Anapc11				outlier	46.53555795150542	7.06502534253417e-09	0.0001235667237062286	outlier	97.3300355817798	0.0	0.0	outlier	5.913661240264936	193.0	False
Sae1				outlier	48.98668477744936	2.233201734647139e-09	3.914949329239984e-05	outlier	93.88239634264995	0.0	0.0	outlier	5.875237092000024	194.0	False
Tut1				outlier	46.77392659777273	6.317445899739482e-09	0.0001105239255918379	outlier	95.96252160084458	0.0	0.0	outlier	5.862883555529054	195.0	False
Fancb				outlier	69.27255258903963	1.4521717162097048e-13	2.575716969724182e-09	outlier	71.89858613828434	4.118927421359331e-14	7.320569703302552e-10	outlier	5.855699293545349	196.0	False
Tomm7				outlier	115.29607837650097	0.0	0.0	outlier	22.868916776076254	0.0003576094918259498	0.9973057467470611	inlier	5.849929549164153	197.0	False
Fanca	59.330273534716525	1.6714629680336657e-11	2.7213084880022924e-07	outlier	96.63685213945267	0.0	0.0	outlier	61.32485479382833	6.4687144529784746e-12	1.1443155212626877e-07	outlier	5.837674894711167	198.0	False
Rbbp5				outlier	35.5462536772136	1.1704480160634745e-06	0.019996958432979387	outlier	106.54665478040151	0.0	0.0	outlier	5.801542942530319	199.0	False
Prl2c2	53.626923183331094	2.50043763472263e-10	4.055951662396477e-06	outlier	72.35921150248826	3.3084646133829665e-14	5.874840612258543e-10	outlier	91.06487507631206	0.0	0.0	outlier	5.801219773090946	200.0	False
Snap23	28.119184712530508	3.449716719561291e-05	0.4163627116810362	inlier	62.218923305205124	4.224731675606108e-12	7.467635430989223e-08	outlier	124.35176085339671	0.0	0.0	outlier	5.786304327700871	201.0	False
Poll	60.58076082862046	9.2192919964873e-12	1.502006939273381e-07	outlier	46.342917501474716	7.73315078639314e-09	0.00013521273310802698	outlier	111.90139618761336	0.0	0.0	outlier	5.784920383550909	202.0	False
Ppp2ca				outlier	70.86714664356091	6.761258219967203e-14	1.2000557207419525e-09	outlier	67.77869617685715	2.9687363678476686e-13	5.267428923599996e-09	outlier	5.745163302693064	203.0	False
Cnot10				outlier	39.56553583263821	1.8270197110759057e-07	0.0031659534666320993	outlier	100.83178988401441	0.0	0.0	outlier	5.73573205761017	204.0	False
Ss18l2	39.550756806308776	1.8395900514001085e-07	0.002939383798345455	outlier	62.932443777913555	3.006483950684924e-12	5.3157641319272585e-08	outlier	111.52810464073539	0.0	0.0	outlier	5.732942502792109	205.0	False
Polq				outlier	106.02206958696985	0.0	0.0	outlier	29.401751301297057	1.933694611999659e-05	0.2798015622216247	inlier	5.6985661132653265	206.0	False
Telo2	28.452509506843814	2.9686399607764535e-05	0.3711837860817864	inlier	68.7087323143396	1.9018120411828932e-13	3.3719127433326925e-09	outlier	113.74915277607187	0.0	0.0	outlier	5.682820830615923	207.0	False
Wdr61	76.38603768828337	4.773959005888173e-15	7.805422974322558e-11	outlier	63.987651944537475	1.8172130467064562e-12	3.2141046640602843e-08	outlier	75.3808087664384	7.771561172376096e-15	1.3833378885872692e-10	outlier	5.678022338721143	208.0	False
Cyp2c68				outlier	80.1442219013451	7.771561172376096e-16	1.3825607325561506e-11	outlier	56.316001461995576	6.995604096005081e-11	1.2331843297144896e-06	outlier	5.672011945059635	209.0	False
Cpsf3				outlier	42.23797923131832	5.2720455889776474e-08	0.0009173893816035643	outlier	96.30256117817741	0.0	0.0	outlier	5.658734642478331	210.0	False
Nlrp4c	70.77083714880204	7.083222897108499e-14	1.1566902984288926e-09	outlier				outlier	76.97968487445256	3.552713678800501e-15	6.328804147214956e-11	outlier	5.6517376791992096	211.0	False
Vcp				outlier	89.27873899701707	0.0	0.0	outlier	45.57198937321271	1.1099361763022841e-08	0.00019402021906040793	outlier	5.624709222148725	212.0	False
Ube2d2a	180.45618684855233	0.0	0.0	outlier	39.004416730728856	2.3699802886856247e-07	0.0041018217555650474	outlier	6.204079643278687	0.2868645830197105	1.0	inlier	5.621156651791961	213.0	False
Mars1				outlier	77.81456440968451	2.4424906541753444e-15	4.3425041339640636e-11	outlier	57.66948919340753	3.680089566415745e-11	6.493147923054006e-07	outlier	5.620883487376106	214.0	False
Nop58				outlier	46.13070788323069	8.542278329137787e-09	0.00014931641930310602	outlier	91.20552266682111	0.0	0.0	outlier	5.614951175037849	215.0	False
Rbx1				outlier	62.23399322778429	4.194533609336304e-12	7.414676786352162e-08	outlier	73.91703631441914	1.5654144647214707e-14	2.784559249458885e-10	outlier	5.606854273615417	216.0	False
Hmgb3	87.89272437173862	0.0	0.0	outlier	77.3468889452238	2.9976021664879227e-15	5.329137131440238e-11	outlier	47.9680222345565	3.605711174081705e-09	6.317367005464389e-05	outlier	5.59171275783637	217.0	False
Pirb				outlier	68.22421405867807	2.3991919562149633e-13	4.2528076525439675e-09	outlier	66.9018816810764	4.516387264175137e-13	8.009361142215063e-09	outlier	5.57722586205368	218.0	False
Polr2e	60.161645177330016	1.12546638675326e-11	1.8333845759664068e-07	outlier	82.34533367540915	2.220446049250313e-16	3.952616012262671e-12	outlier	66.25889629341137	6.141753772226366e-13	1.0887486852760337e-08	outlier	5.54899456788113	219.0	False
Filip1l				outlier	89.61608822699634	0.0	0.0	outlier	43.50524510009336	2.918617880709462e-08	0.0005088482724274259	outlier	5.546859216590757	220.0	False
Prim1	27.59954068978857	4.358228434264699e-05	0.49284827581131724	inlier	68.91470128137163	1.723066134218243e-13	3.055685477754288e-09	outlier	109.25821095155759	0.0	0.0	outlier	5.529659605105857	221.0	False
Smc4	22.02214299973	0.000518547689953297	0.9996141684916308	inlier	116.08960167605284	0.0	0.0	outlier	63.58881000329449	2.19824158875781e-12	3.891547008861536e-08	outlier	5.5122611046472345	222.0	False
Suds3	99.21802843566171	0.0	0.0	outlier	76.1310722762122	5.440092820663267e-15	9.668676969697435e-11	outlier	35.72254121258806	1.0792425845229658e-06	0.018425651490443663	outlier	5.490721955107698	223.0	False
Ddx19a	82.31342176322467	2.220446049250313e-16	3.635314271826005e-12	outlier	51.55949402837707	6.641955874187033e-10	1.1666527442423384e-05	outlier	76.6515534158004	4.218847493575595e-15	7.515033040023844e-11	outlier	5.477820697217603	224.0	False
Psmg4				outlier	45.435473963538875	1.1832362756258874e-08	0.00020670184516693288	outlier	88.75102391631349	0.0	0.0	outlier	5.46942944593243	225.0	False
Atp5a1	87.08601479529693	0.0	0.0	outlier	46.79086473025518	6.267429575324002e-09	0.00010965520305176904	outlier	76.55620038423604	4.440892098500626e-15	7.910117005536482e-11	outlier	5.451742178184648	226.0	False
Nat10				outlier	87.83667679826709	0.0	0.0	outlier	43.130904417083286	3.476068166641255e-08	0.0006058688826685747	outlier	5.44363495587091	227.0	False
Fancd2				outlier	73.88350429329638	1.587618925213974e-14	2.8204050202449125e-10	outlier	57.72858478520727	3.5782488083668795e-11	6.313818029260577e-07	outlier	5.433222000653807	228.0	False
Vmn2r62				outlier	55.414558640909	1.0725775823061667e-10	1.8896653991884357e-06	outlier	77.25737101408554	3.1086244689504383e-15	5.538014491281866e-11	outlier	5.428860820010522	229.0	False
Cpsf1				outlier	51.12374426636833	8.158302922112171e-10	1.4325061502106812e-05	outlier	81.79755067365423	3.3306690738754696e-16	5.938916025609715e-12	outlier	5.427990558133972	230.0	False
Vmn1r55	27.26340122448976	5.068484639281223e-05	0.5454157801003402	inlier	98.62667656947691	0.0	0.0	outlier	74.55250366275901	1.1546319456101628e-14	2.0543211574186018e-10	outlier	5.425212134287858	231.0	False
Gps1				outlier	71.04155218194671	6.217248937900877e-14	1.1035616858685157e-09	outlier	60.558728263088	9.316547533444464e-12	1.6467928064229725e-07	outlier	5.424580651883052	232.0	False
Nploc4				outlier	82.23387605584865	3.3306690738754696e-16	5.926925616943835e-12	outlier	48.66419126402948	2.599119142132622e-09	4.555892166245708e-05	outlier	5.424491908910724	233.0	False
Polr1f				outlier	46.1359483199593	8.52131532003142e-09	0.00014895853963438035	outlier	86.14516181535885	0.0	0.0	outlier	5.384594484018507	234.0	False
Ccl21a	71.04138750636703	6.217248937900877e-14	1.0153389235331672e-09	outlier	78.41070870539492	1.7763568394002505e-15	3.158895367455575e-11	outlier	54.79518770673777	1.4383416679919492e-10	2.5334918048874376e-06	outlier	5.371778505576898	235.0	False
Vmn2r78	49.44199979599344	1.802373694737014e-09	2.915296958256694e-05	outlier	54.10268776533995	1.9964085939960796e-10	3.5134733126626005e-06	outlier	100.0907542237338	0.0	0.0	outlier	5.371418887232977	236.0	False
Lce1l	26.065997530356466	8.664404786307145e-05	0.7383152613954868	inlier	67.93243357166607	2.757793993168889e-13	4.887914061547361e-09	outlier	106.35829001732282	0.0	0.0	outlier	5.36783037002285	237.0	False
Pomp	130.13703805153452	0.0	0.0	outlier	59.25846857510088	1.7295276322215614e-11	3.054518284788722e-07	outlier	21.59083591001246	0.000626157073375988	0.9999656559656596	inlier	5.363820987853033	238.0	False
Rfwd3	30.039829099520684	1.4484724643493152e-05	0.20352271790229295	inlier	90.89980145692927	0.0	0.0	outlier	77.48237282949138	2.7755575615628914e-15	4.9449333515581925e-11	outlier	5.340854101078293	239.0	False
Dnajc17	49.483031642914185	1.767884505454731e-09	2.8596890886634387e-05	outlier				outlier	89.13404405290277	0.0	0.0	outlier	5.330766993838276	240.0	False
Gng5	67.56337532953712	3.290701044988964e-13	5.369765950796682e-09	outlier	59.19783767532966	1.7801093932234835e-11	3.143494683443284e-07	outlier	75.86416435946805	6.106226635438361e-15	1.0871525901143541e-10	outlier	5.296357566027332	241.0	False
Chmp4b				outlier	55.885164260498314	8.581291233156207e-11	1.5121939978051737e-06	outlier	73.71611349957598	1.7208456881689926e-14	3.0605240559402394e-10	outlier	5.290267092188479	242.0	False
Prl2c3	69.96265028710458	1.0436096431476471e-13	1.7037971019514751e-09	outlier	47.81825164013161	3.868648068561242e-09	6.775707543758616e-05	outlier	85.39630432468937	1.1102230246251565e-16	1.9816370766514786e-12	outlier	5.284334423711232	243.0	False
Atm	108.53088459873912	0.0	0.0	outlier	55.476145074104714	1.0417255946748583e-10	1.8354146409777195e-06	outlier	42.33759044080613	5.032834005103126e-08	0.0008760337938519302	outlier	5.280064949418763	244.0	False
Crcp	45.20089279701114	1.3206368443263727e-08	0.00021258672721071196	outlier	91.76089108220941	0.0	0.0	outlier	60.85998210280066	8.071765478234738e-12	1.4272494700151642e-07	outlier	5.279026676275457	245.0	False
Mcm6				outlier	66.98825951097598	4.333200465111986e-13	7.67583127444184e-09	outlier	61.48603096065647	5.990652418574882e-12	1.0598062632137872e-07	outlier	5.27056615152474	246.0	False
Psmd6				outlier	56.47507785101097	6.487177461877991e-11	1.143494117452427e-06	outlier	72.54181471527428	3.0309088572266774e-14	5.388652855811513e-10	outlier	5.26531753641204	247.0	False
Gnl2				outlier	44.04711945326961	2.2657658305114126e-08	0.0003951394501297798	outlier	85.59142545640154	1.1102230246251565e-16	1.9816370766514786e-12	outlier	5.258211826164872	248.0	False
Pold1	46.68842736563092	6.576055033846728e-09	0.00010609901942088028	outlier				outlier	89.61357836263237	0.0	0.0	outlier	5.237769997636613	249.0	False
Slu7	131.82266150847505	0.0	0.0	outlier	37.42013921857141	4.933197745859985e-07	0.008500564939322136	outlier	38.981923875677296	2.3948149829866594e-07	0.0041416146224916755	outlier	5.23337945441592	250.0	False
Rpl35				outlier	54.63408252904903	1.552372674851199e-10	2.7332588334639265e-06	outlier	73.07343435582376	2.3425705819590803e-14	4.165559007972091e-10	outlier	5.200397552796314	251.0	False
Mtbp				outlier	61.97466657680957	4.746314452575007e-12	8.389110443060344e-08	outlier	65.23092800704411	1.0036416142611415e-12	1.7780514680185955e-08	outlier	5.1984540549581375	252.0	False
Wdr33				outlier	67.5073704908687	3.3806291099836017e-13	5.9904747649490605e-09	outlier	59.25802790336753	1.7298829035894414e-11	3.0558376823098877e-07	outlier	5.194168759823587	253.0	False
Rbbp4				outlier	68.33108042697403	2.2792878695554464e-13	4.040493598198606e-09	outlier	57.91536134621394	3.274502891059683e-11	5.778841032485915e-07	outlier	5.172867530168499	254.0	False
Il15	80.29295320630081	7.771561172376096e-16	1.2717382702395381e-11	outlier	45.255859677271225	1.287078443823475e-08	0.0002247372528906831	outlier	75.00944290254841	9.2148511043888e-15	1.6400591994246362e-10	outlier	5.169079396052429	255.0	False
Otub1	45.92070166930924	9.426051050809292e-09	0.0001518515785770552	outlier	65.15602794009574	1.0402789740737717e-12	1.8410857113687355e-08	outlier	84.72677469181767	1.1102230246251565e-16	1.9816370766514786e-12	outlier	5.164989981264387	256.0	False
Psma7	18.884318411496988	0.002019860889128533	0.9999999999998896	inlier	48.63476787609441	2.635343610002394e-09	4.619123600899342e-05	outlier	125.8916160924846	0.0	0.0	outlier	5.141543562109465	257.0	False
Polr1d				outlier	51.05083375236955	8.443803434232677e-10	1.4825520176974504e-05	outlier	74.7072369695343	1.0658141036401503e-14	1.8965096158374562e-10	outlier	5.1013406613781385	258.0	False
Krr1				outlier	65.21870126114945	1.0095257962916548e-12	1.7867596908949502e-08	outlier	59.38512255820952	1.6284307235991946e-11	2.8771109885900214e-07	outlier	5.089135976777693	259.0	False
Gm3404	59.00221223397445	1.9536372519723955e-11	3.1797394858040647e-07	outlier	53.704566521191936	2.410260879770476e-10	4.240362975926721e-06	outlier	82.439142221794	2.220446049250313e-16	3.959943484225168e-12	outlier	5.084219634184842	260.0	False
Oas1g	76.29535837371031	4.9960036108132044e-15	8.16796630298495e-11	outlier				outlier	59.419136973258034	1.6022960735995184e-11	2.8312567612722134e-07	outlier	5.078511625167072	261.0	False
Atp6v1b2	83.1037693421343	2.220446049250313e-16	3.635314271826005e-12	outlier	55.694367634593775	9.393641420274434e-11	1.655252184812893e-06	outlier	58.07287211103619	3.038447271563882e-11	5.363161840943126e-07	outlier	5.068512981651687	262.0	False
Yeats4				outlier	79.01088658098621	1.3322676295501878e-15	2.369571205889891e-11	outlier	43.66617121901441	2.7072609709577478e-08	0.0004721972351644133	outlier	5.040654923251383	263.0	False
Gins2	36.400912243276395	7.89601451001154e-07	0.012500358931789335	outlier	81.41246185970205	4.440892098500626e-16	7.901679310830948e-12	outlier	71.93102765475096	4.063416270128073e-14	7.222722417544411e-10	outlier	5.040207018997499	264.0	False
Bard1				outlier	60.50453722977948	9.56001944274476e-12	1.6892552928618856e-07	outlier	63.227492286249856	2.6117996654306808e-12	4.622624121008527e-08	outlier	5.035965210714684	265.0	False
Prmt5				outlier	76.66120850494156	4.218847493575595e-15	7.49900141954946e-11	outlier	45.36153690945979	1.2249303682487778e-08	0.00021407041473200453	outlier	5.004137045488758	266.0	False
Lifr	54.72911728609215	1.484058431699964e-10	2.408623934088483e-06	outlier	49.83718236381178	1.496282764357204e-09	2.6247447801705427e-05	outlier	87.06629904424682	0.0	0.0	outlier	4.982876458359439	267.0	False
Cops6				outlier	35.34346201278388	1.2848861230541075e-06	0.021922989921595488	outlier	88.74746715074222	0.0	0.0	outlier	4.98057964613601	268.0	False
Fancg	39.06960373316703	2.2994457415936864e-07	0.0036702920598491113	outlier	85.69793684392359	0.0	0.0	outlier	62.96056527274045	2.9664048994959558e-12	5.249943253326204e-08	outlier	4.979134211395102	269.0	False
Esf1				outlier	103.01862512471823	0.0	0.0	outlier	16.75348447773289	0.004991845634094494	1.0	inlier	4.97672363381858	270.0	False
Ints13				outlier	13.329980794853824	0.020475123105683446	1.0	inlier	111.81932844684492	0.0	0.0	outlier	4.966045437845189	271.0	False
Hnrnpk	29.16639424912924	2.1508185672813873e-05	0.28610214393937955	inlier	54.88776324673296	1.3766376927293322e-10	2.424393701985342e-06	outlier	103.8594521608351	0.0	0.0	outlier	4.955747494042705	272.0	False
H2al1o	41.50908649430711	7.403621982149389e-08	0.0011869840588081273	outlier				outlier	87.7521846097744	0.0	0.0	outlier	4.940086467969295	273.0	False
Gemin6	109.63754528733472	0.0	0.0	outlier	53.17063245689435	3.1026736735384475e-10	5.455416240191676e-06	outlier	32.33362733812231	5.102498263132027e-06	0.08357812257421712	outlier	4.932025139736882	274.0	False
