Sample	T1	T2	T3	Overall	Overall	Overall
Rrad	6.1671620634517055	10.944763297725038	5.091556772992856	-0.0938941398535713	7535.0	False
Ppm1m	6.723218632256656	5.5235480105713615	10.327006486606393	-0.09392916310377208	7536.0	False
Ntrk2	3.4021248416557826	13.917887466545565	4.427040586396115	-0.09403430875771014	7537.0	False
Tm9sf5	13.676313154474546	1.7753639161529988	8.03464078948735	-0.09413601038995766	7538.0	False
D2hgdh	5.312902073300945	1.8632994420470976	15.461207700739244	-0.0941437336090638	7539.0	False
Kcnab1	12.224858121934714	3.4991661568318877	7.514515982894822	-0.09416979810241984	7540.0	False
Mycbp2	4.93756971155022	11.411248570709635	5.69173614953509	-0.09425315266096658	7541.0	False
Arl15	5.6899762514675	12.873465808314283	3.4651098385871633	-0.09433952742189951	7542.0	False
Glycam1	2.3187855874171643	6.340115085508955	13.407927322355318	-0.09439294595126589	7543.0	False
Smim17	3.2303503533524145	6.405140325644499	12.519223115161477	-0.09440126297717383	7544.0	False
Tafa4	1.3529722969290316	9.099425891894498	11.355359135126712	-0.09442792647690502	7545.0	False
Map9	14.71853447217703	3.0634459581210023	5.720473543051932	-0.09456455165992779	7546.0	False
Krt32	11.868913667012391	1.2796819296376731	10.169130397924905	-0.09459734941245818	7547.0	False
Ermard	9.129417704244876	3.63315271157458	10.140753957110503	-0.09463366868507879	7548.0	False
Aadacl2	9.85260607088784	9.558930932845758	3.2152588108564992	-0.09477892308236091	7549.0	False
Krt12	7.253437966364614	8.399306229267772	6.778037650917885	-0.09481904734519404	7550.0	False
Zfp212	15.734300372620647	2.990683551738722	4.870342842324791	-0.09498565744236369	7551.0	False
Paqr7	2.153248440785956	7.137032861058052	12.692225439138761	-0.09504142685904556	7552.0	False
Syt3	10.588960218283063	9.05201485170557	3.0797109252736243	-0.09507976908172411	7553.0	False
Slc27a4	14.995708352367942	5.99448108657631	2.351579118641954	-0.09511770065897922	7554.0	False
Shd	6.766400776064713	8.009836931808124	7.614278802169211	-0.09523976532042393	7555.0	False
Slc9a3	13.229718822414934	5.022917423555949	4.959625611220852	-0.09535870471211166	7556.0	False
Fkbp8	4.893691443131294	8.874872734901963	8.378460998653155	-0.09537053487648957	7557.0	False
Klc4	3.397996830408122	3.8511750358480996	15.037354614356548	-0.09542765350202827	7558.0	False
Sdcbp2	5.1828801340189825	3.728403547820217	13.561763418591198	-0.09544734395695532	7559.0	False
Ces2g		1.8800852481781458	12.893059086129554	-0.09546132194048562	7560.0	False
Amhr2	12.809305497853428	4.381553873126722	6.00888506916513	-0.09558503130619067	7561.0	False
Slc25a53		10.620501931288922	3.639833231437106	-0.09566136955752214	7562.0	False
Fam3b	9.162225244185583	5.713363356868127	7.873014221317035	-0.0957625547546671	7563.0	False
Ankrd66	12.961237948991762	5.532699089841534	4.647948224001405	-0.09577469807251232	7564.0	False
Ndrg3	4.983031139063652	9.628898080226454	7.479390786501238	-0.09600639458958247	7565.0	False
Pramel20	5.865835462631848	9.22294633810835	7.1141644937628845	-0.09603775444578723	7566.0	False
Tas2r107	5.184519975962959	2.6448096591004226	14.682374573057832	-0.09619564445636926	7567.0	False
Kbtbd2	3.9635503468869646	3.2086918753112808	15.181053979688594	-0.0962706130250038	7568.0	False
Psg17	4.02091881153133	6.840510978795667	11.28249370064703	-0.09638934074630168	7569.0	False
Tcl1	7.166739553355035	1.6253205300935691	13.96860888637398	-0.09650871884284522	7570.0	False
Poglut1	15.285246005640843	5.334552108769748	2.7430040863314633	-0.09653730015766304	7571.0	False
Gm4884	4.242823697278051	11.047835685910917	6.620464559166065	-0.09670762068054635	7572.0	False
Vmn1r51	3.723051110875247	9.20525631151271	9.037408638388692	-0.09671271767637173	7573.0	False
Inpp5k	7.219654131536332	9.037897399143157	6.06706145740722	-0.09681969624979114	7574.0	False
Dnaaf6	5.665470536440849	9.664251934593539	6.801262842127188	-0.0968329934636342	7575.0	False
Scin	6.236505121480246	13.494643176044976	2.233526238248439	-0.09686621700307836	7576.0	False
Rs1	8.353157384009528	9.178750643045632	4.895701987819448	-0.0969153001402507	7577.0	False
Hnrnpr	11.448515926813617	0.8959613781428097	10.87412747881066	-0.0970073921507621	7578.0	False
Nupr1	12.511601888757086	5.784205406255426	4.744391231485038	-0.09704635506388576	7579.0	False
Commd8	2.762410393398385	8.258954715871065	10.891526582943472	-0.09704752033754244	7580.0	False
Slc26a2	15.067109865107842	2.2473595456430204	6.186509969711457	-0.09712898877133393	7581.0	False
Aoc1l2	12.156303359567708	4.520067681486698	6.396776967750755	-0.09719120256416647	7582.0	False
Eif4e3	13.37592396234077	4.607539465330863	5.203111122857646	-0.0973283225104315	7583.0	False
Lcn10	10.272216773737478	4.70273360659529	7.889909005142755	-0.09742392329898453	7584.0	False
Zfyve27	9.646141145075466	7.906780692257921	5.061679014904413	-0.09744620393101999	7585.0	False
Mmp12	6.705358878301322	12.969132578914454	2.3489948018197357	-0.09744696581006511	7586.0	False
Nap1l2	4.231213594811504	4.645027610512729	13.37968921105091	-0.09751495527114085	7587.0	False
Zfp11	6.903715619499537	5.2107096549723835	10.376221915303658	-0.0975737353505481	7588.0	False
Aldob	13.649503758613022	1.8226368630446994	7.89280397603007	-0.09767052042393304	7589.0	False
Nlrp4a	5.907167862930275	7.1119181911691784	9.255521738778	-0.09772412920531427	7590.0	False
Pdik1l	4.625555801373624	10.316896315784302	7.016305060463045	-0.0977287253896154	7591.0	False
Mfsd14a	16.468566559629135	3.208980463862466	3.8867922401169905	-0.09780144144803093	7592.0	False
Islr	5.2181418303490545	6.977389960831202	10.014601538534123	-0.09780963708527039	7593.0	False
Lypla1	9.79686105182898	5.971880658175782	6.961429743703153	-0.09781775088924698	7594.0	False
Dennd2c	11.826475028334444	7.685884282119307	3.321592073680195	-0.09785506842995144	7595.0	False
Aoc2	6.7259951537630425	3.5776766704090783	12.25480431263074	-0.09785548958819079	7596.0	False
Stc2	6.565256341695234	7.692573358683432	8.040010150400212	-0.09800971490286932	7597.0	False
Hs3st1	13.395010185018123	2.5212294418126153	7.370627301756016	-0.09802945273827975	7598.0	False
Bnip1	4.6069012636633975	11.105469868537188	6.1883542030004195	-0.098042129383625	7599.0	False
Defb12	10.080724700310773	7.529659821473282	5.042337151259855	-0.09828925144999569	7600.0	False
H2-DMb2	7.687692059904993	10.384034213542208	4.172316695618689	-0.09832812518127093	7601.0	False
Lcn12	5.189246377800539	11.751414594460691	4.960313085547688	-0.09867976146287806	7602.0	False
Tas2r110		5.972798768648653	8.491408112698254	-0.09870230729368527	7603.0	False
Pkm	8.721726100972095	2.675138640133626	11.38563495990708	-0.09876316657544647	7604.0	False
Setd2	13.111511419874446	6.538546523499869	3.3494700741760766	-0.09879341572389318	7605.0	False
Erc2	13.08252507871089	5.132141511699731	4.862981761496794	-0.09881681773043303	7606.0	False
Cldn17	6.892403045727537	8.341882930634368	7.032007268988844	-0.09882602748457758	7607.0	False
Etfdh	4.821048173650281	10.653129381574464	6.443243732792563	-0.09899393956186402	7608.0	False
Gm12169	9.66730682369739	3.850204912899094	9.281979820420057	-0.09906886547117404	7609.0	False
Ddx50	5.829139294799526	9.201855307230112	7.06898234532781	-0.09910195951241794	7610.0	False
Rc3h2	6.7625125141763185	10.156060927171099	5.219976269514191	-0.09910382759836235	7611.0	False
Arid5b	7.776923872739882	7.841451515708664	6.756234595177829	-0.09913115538101851	7612.0	False
Flt3l	8.629583964308042	5.4595117132918825	8.509228094759436	-0.09915692127859617	7613.0	False
Clstn3	5.560038910920934	7.578911748155068	9.025736491615982	-0.0991798863541437	7614.0	False
Lipn	13.479940653683478	3.3050494765906313	6.423620843715095	-0.09928650456785591	7615.0	False
Slc2a5	4.415484681268767	6.95524118588204	10.70985026588872	-0.09933080778727765	7616.0	False
Slc39a8	5.149348006473665	3.8516151212167298	13.333549647889479	-0.09934974778412314	7617.0	False
Apoc4	3.2471642482084495	8.052095120871652	10.593534201120349	-0.09951802972763624	7618.0	False
6330409D20Rik	12.487855060559694	7.5483471836867695	2.8172351937717646	-0.09953884445199201	7619.0	False
Secisbp2l	14.212588955172647	6.532423208918416	2.3402784577720723	-0.09957548598805958	7620.0	False
Tmem87a	12.661532744017968	5.219656991642873	5.123112652003983	-0.09960329102087945	7621.0	False
Ankrd61	1.4312395547020642	10.024906199154556	10.127312457988138	-0.09986624411062195	7622.0	False
Gm4846	12.63877551832087	6.9341118810026	3.320159380377653	-0.09988470659181974	7623.0	False
Mmp3	3.779930999250537	15.624561259668116	2.085897402077371	-0.09999504139678893	7624.0	False
Ly6g6f	10.925239374242429	9.331413911039167	2.3185453108521705	-0.10005445406238465	7625.0	False
Spata21	9.121896142610392	10.156172501024678	3.0662121673311318	-0.10008660681651838	7626.0	False
Trpv6	11.78891312756069	4.594618738856642	6.548334531479064	-0.1002369497753982	7627.0	False
Ube3b	4.2560677718760305	6.798846069124973	10.982684654983592	-0.10042837572378349	7628.0	False
Omp	10.221066724575053	2.9692572528031724	9.668442859127556	-0.10052703050450772	7629.0	False
Tespa1	11.646777412846166	2.096013038727456	9.308670760215767	-0.10058499540267664	7630.0	False
Dpep2	14.301243156216149	2.8762945131886637	6.093925263821595	-0.10065635371868609	7631.0	False
Dmtf1	13.67521631821214	2.3817593250338893	7.175645899578445	-0.10079256511355728	7632.0	False
Fam107b	8.911946621183207	8.152934407041174	5.346959430381664	-0.10093408416877196	7633.0	False
Snta1	10.752814450276311	5.621622745320884	6.3681134436535	-0.10100144154990821	7634.0	False
Swt1	14.10515471666338	3.4635455809333315	5.62900207697086	-0.10126075409177666	7635.0	False
Ap3m2	4.391069744739329	7.126955088820365	10.482571783592332	-0.1013898210085802	7636.0	False
Abca9	10.06959977851521	2.3095139526836235	10.473692941299086	-0.10141312523941635	7637.0	False
Pnpla2	10.846893686492752	6.755984153850511	5.067139832805707	-0.1014903783820728	7638.0	False
Cdkl4	6.3669636654638415	7.6513577347492125	8.147083589715804	-0.10151108401605856	7639.0	False
Arel1	7.701527689638656	4.679305623375045	10.089145663157556	-0.10160003332065431	7640.0	False
Chm	14.30472845240982	4.443393519154156	4.401546485171224	-0.10160117936355273	7641.0	False
Nos1	7.505141247334084	6.561194144634616	8.27177104533035	-0.1016791354674038	7642.0	False
Rab11fip3	5.965732842415298	7.767700886861183	8.375669614913164	-0.10178749952127454	7643.0	False
Atf1	6.282704697972401	3.4417299272182897	12.668122898670346	-0.10179238318575773	7644.0	False
Tk1	6.791466093828879	6.39116025160364	9.088200726941285	-0.10183733898134152	7645.0	False
Tmem141	8.88836630940352	5.398561011570791	8.253110990678708	-0.10183806542426242	7646.0	False
Pdpn	8.733362003956971	8.934945086040631	4.6499572787935275	-0.10185107019440211	7647.0	False
Selenok	17.299131740135905	2.806434983944984	3.4301010701722165	-0.10194394045902705	7648.0	False
Zfp956		9.972896059169722	4.187289096522751	-0.10196487185907177	7649.0	False
9130409I23Rik	8.818930230694637	7.755556078519886	5.8165171851108175	-0.1019881922817601	7650.0	False
Sybu		6.920584368659869	7.416420978653938	-0.10199847033404608	7651.0	False
4930444P10Rik	5.097946953509686	12.120794456782045	4.540423048828376	-0.10206775164093096	7652.0	False
Ccdc77	11.859559376170024	6.487020810146161	4.4196989915243625	-0.10214662324396802	7653.0	False
Cpm	7.092841909321382	2.7656004444320144	12.633127586892849	-0.10246408727310209	7654.0	False
Kcnh5	14.639900727789211	5.018816816481231	3.4625022761437076	-0.10247876399078636	7655.0	False
Arl11	5.05242047391494	5.158512829023052	11.933053770024385	-0.10254297518997425	7656.0	False
Taar9	15.432518542165925	5.436147376096174	2.3027687749058763	-0.10264502600557279	7657.0	False
Hyal3	3.7608279883066618	7.613993516006893	10.492348654312314	-0.10265607035725044	7658.0	False
Lrrc51	14.310584150423491	7.152285972754648	1.4941854723363113	-0.1026874428180025	7659.0	False
Tox3	8.765241728378014	7.363239154703382	6.250803151233334	-0.10287626749906446	7660.0	False
Stk36	8.778418632597111	3.6326742128690754	10.18379194175986	-0.10295973619225784	7661.0	False
Phf20l1	12.368431533185712	3.947571717170779	6.621925249150606	-0.10298199407995216	7662.0	False
Fam193b	13.560635426698067	3.386868842088753	6.142386264996431	-0.10300946630668874	7663.0	False
Dgkq	9.247584242329921	4.25598518290627	9.099375758652863	-0.10305125941580352	7664.0	False
Vmn2r83		10.045237336104785	4.086918957918175	-0.10305435255016519	7665.0	False
Gsta3	13.316806139777343	6.411306197740261	3.1596507753435983	-0.10305829109503517	7666.0	False
Irf2	6.351595644530837	8.803547730625347	6.887170356484764	-0.10317338772811381	7667.0	False
Tmed6	12.309750405655825	3.7830328465735388	6.839816690904788	-0.10325584261086244	7668.0	False
Brcc3	11.908308136848806	6.046404760759622	4.805596173554852	-0.10326009294767963	7669.0	False
Ssu2	8.87053495760404	4.945706807774221	8.696075309863124	-0.10343170030658022	7670.0	False
Safb2	4.395118041929005	9.207332134807242	8.20885897369574	-0.10348392025350407	7671.0	False
P4hb	6.8566329951208616	7.189544513365481	8.12984054335195	-0.10351249981902072	7672.0	False
Btn1a1	9.592874927150682	5.268612855301879	7.699190978164513	-0.10360581805741483	7673.0	False
Catsper1	7.841986126712866	5.85006296738934	8.653379145442475	-0.1037531275164656	7674.0	False
Bmper	3.492875967089446	6.761985162190553	11.597932056026357	-0.10378158765919161	7675.0	False
Gpr143	12.758125647151449	6.998399834087632	3.0169771984734304	-0.10378275688635576	7676.0	False
Sharpin	9.145588218006417	5.116700776670323	8.253859637233345	-0.10385746923498158	7677.0	False
Phf11a	7.905468823004676	4.108572170285392	10.435610159870585	-0.10385934521241878	7678.0	False
Slc25a30	14.463702340695955	4.658345953028954	3.939348293856798	-0.10440033021467769	7679.0	False
Tmco5	3.085501979052142	12.572773427557996	5.792748987081864	-0.1044726292435787	7680.0	False
Prpmp5	9.05345557633875	4.850564079922436	8.597188230722573	-0.10450173141415366	7681.0	False
Lrrc8d	6.202414859163468	8.757375113125114	7.022162738867975	-0.10463697397563172	7682.0	False
Tnfrsf14	8.299859239348862	11.461956058631472	2.271156988852861	-0.10473464274912057	7683.0	False
Mark2		6.580480965038421	7.712561041489687	-0.1049140622590487	7684.0	False
Pex10	16.738770028902866	4.872675191346267	1.6458320518183815	-0.105044202999813	7685.0	False
Fxyd7	4.888665068519144	6.519025089729315	10.55795319027614	-0.10506414554379852	7686.0	False
Speer4f1	6.647604748779968	10.390544031721939	4.87946478772678	-0.1050711346338491	7687.0	False
Nrd1	3.341359453478729	16.024427028081845	1.8871549407241328	-0.1051771019264147	7688.0	False
Klf2	10.161823806051489	9.395536894812222	2.766285770266535	-0.10526304877040053	7689.0	False
Prkrip1	13.111474563752292	3.2990426978833836	6.564953834333774	-0.10527268828083115	7690.0	False
Ccl20	6.407042667591405	4.522981810938426	11.296585832379321	-0.10531688044035305	7691.0	False
Arhgef25	3.3551315101871113	4.329118856704955	14.244335205819675	-0.10536212165163594	7692.0	False
Aen	10.759363432840741	6.532032505170953	5.251594864870396	-0.10549160223870425	7693.0	False
Nck1	7.184035814540881	5.384670074743518	9.680194353421566	-0.10549840238074458	7694.0	False
Serpinb1c	8.454544348816954	5.5125765569766525	8.402101074149481	-0.10551006023462543	7695.0	False
Coprs	4.41135634422961	4.677699119121158	12.920335609971602	-0.10552826857078368	7696.0	False
Plaur	3.449133414274805	12.582517567499034	5.417109128448413	-0.10564268326301711	7697.0	False
Tsnax		6.321788633111449	7.9688942516104655	-0.10571021920517804	7698.0	False
Smdt1	8.144990041608063	3.4536714636006414	10.850975985362489	-0.10575796351563116	7699.0	False
Acsm2	2.77690727866079	8.232055943998557	10.620211001677411	-0.10579067484267979	7700.0	False
Sptlc3	6.146438916792314	10.618017571666057	5.064191209269164	-0.10583907241867234	7701.0	False
Mmd	0.8104211025038623	17.52137558180127	2.557046582791612	-0.105840203408055	7702.0	False
Otulin	11.907038222883433	4.447758417063976	6.407764030743259	-0.1060230308657679	7703.0	False
Fbxo34	7.988978035983226	8.72149870455887	5.407990043851587	-0.1060324612989847	7704.0	False
Cd72	4.421060316673433	2.5062502113140503	15.19116485962678	-0.10608347877878488	7705.0	False
Tekt3	5.167537860736583	10.87751131330115	5.660311156620385	-0.10612751059691279	7706.0	False
Btg3	9.334991069670796	3.9481765856368165	9.24415957785583	-0.10617169801762634	7707.0	False
Sulf1	3.945144295811962	10.45641846703658	7.2023752964357515	-0.10620757834669807	7708.0	False
Rabl2	3.2715840039849216	7.005636085670009	11.452547217004273	-0.10642007151418768	7709.0	False
Nudcd2	5.8241029836894285	9.885200559638054	6.109838580192146	-0.10643739733424602	7710.0	False
Srd5a2	3.5600229912020347	13.171005534273794	4.668575619900606	-0.10643873535642871	7711.0	False
Optn	1.584459015973171	9.23736678699659	10.605839327882485	-0.1064846010173931	7712.0	False
Alg10b	13.36037026000975	5.191811952669064	4.298404071059494	-0.10648882947558198	7713.0	False
Nr5a2	6.181911653538244		8.861921597144875	-0.1065384396139191	7714.0	False
Acvr1	3.465269293230121	9.875922276346726	8.237091293619173	-0.10654366494754641	7715.0	False
